OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,comm,ind,BUFF_DIST,ORIG_FID,OBJECTID_1,AUN,SCHOOL_NUM,LOCATION_I,SCHOOL_NAM,SCHOOL_N_1,STREET_ADD,ZIP_CODE,PHONE_NUMB,ACTIVE,GRADE_LEVE,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECI,Shape_Length,Shape_Area
806,1,806,1225,39.957599999999999,-75.158640000000005,1,0,200.000000000000000,805,806,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.013065224430565,0.000013236517620
807,0,807,1227,39.980300000000000,-75.214160000000007,0,0,200.000000000000000,806,807,,,,,,,,,,,,,,,0.013067784672231,0.000013240845116
808,0,808,1228,39.945850000000000,-75.174830000000000,0,0,200.000000000000000,807,808,,,,,,,,,,,,,,,0.013063900332546,0.000013234279763
809,1,809,1229,39.981499999999997,-75.117379999999997,0,1,200.000000000000000,808,809,326514352, , ,Merakey Education Center- Phila,Merakey Education Center- Phila,2343 E Tucker St,19125,(215)423-0390, ,Special Center, , ,3,Private,0.013067920070131,0.000013241074037
810,0,810,1232,39.951300000000003,-75.199439999999996,0,0,200.000000000000000,809,810,,,,,,,,,,,,,,,0.013064514004987,0.000013235316644
811,0,811,1233,40.022739999999999,-75.136849999999995,0,0,200.000000000000000,810,811,,,,,,,,,,,,,,,0.013072579372240,0.000013248947992
812,0,812,1234,39.990639999999999,-75.128969999999995,0,0,200.000000000000000,811,812,,,,,,,,,,,,,,,0.013068951634207,0.000013242817382
813,1,813,1236,39.915550000000003,-75.161460000000005,0,0,200.000000000000000,812,813,126515001,7226,2190,"FELL, D. NEWLIN SCHOOL",D. Newlin Fell School,900 W OREGON AVE,19148,215-400-8260, ,ELEMENTARYMIDDLE,K-8,569,1,District,0.013060490350009,0.000013228515308
814,1,814,1237,39.947380000000003,-75.168019999999999,1,0,200.000000000000000,813,814,226511132, , ,The City School,The City School,910 N 6th St,19103,(215) 731-1930,O,Middle/High,6-12, ,3,Private,0.013064072824710,0.000013234571408
815,1,815,1239,39.966670000000001,-75.160480000000007,1,0,200.000000000000000,814,815,126510004,7685,3335,PEOPLE FOR PEOPLE,People for People Charter School,800 N BROAD ST,19130,215-763-7060, ,Elem/Mid/High,K-12, ,2,Charter,0.013066246882898,0.000013238245730
816,0,816,1240,39.997250000000001,-75.180189999999996,0,0,200.000000000000000,815,816,,,,,,,,,,,,,,,0.013069698198375,0.000013244079063
817,0,817,1241,39.957220000000000,-75.227490000000003,1,0,200.000000000000000,816,817,,,,,,,,,,,,,,,0.013065181988988,0.000013236446296
818,0,818,1242,39.968290000000003,-75.163489999999996,0,0,200.000000000000000,817,818,,,,,,,,,,,,,,,0.013066430038322,0.000013238555689
819,0,819,1243,40.018129999999999,-75.047100000000000,0,0,200.000000000000000,818,819,,,,,,,,,,,,,,,0.013072057857244,0.000013248066600
820,1,820,1247,39.942630000000001,-75.148960000000002,0,0,200.000000000000000,819,820,226519162, , ,St Peters School,St Peters School,311-21 LOMBARD ST,19147,(215) 925-3963,O,Elem/Middle,pre K-8, ,3,Private,0.013063538116402,0.000013233667566
821,0,821,1248,40.014890000000001,-75.109319999999997,0,1,200.000000000000000,820,821,,,,,,,,,,,,,,,0.013071691384370,0.000013247447656
822,0,822,1250,39.947569999999999,-75.191320000000005,1,1,200.000000000000000,821,822,,,,,,,,,,,,,,,0.013064094795401,0.000013234608583
823,0,823,1252,39.956040000000002,-75.183009999999996,1,1,200.000000000000000,822,823,,,,,,,,,,,,,,,0.013065048921701,0.000013236221314
824,0,824,1253,39.937829999999998,-75.151650000000004,0,0,200.000000000000000,823,824,,,,,,,,,,,,,,,0.013062997486479,0.000013232753480
825,1,825,1254,39.955599999999997,-75.172790000000006,1,0,200.000000000000000,824,825,126510001,7677,3360,RUSSELL BYERS CHARTER SCHOOL,Russell Byers Charter School,1911 ARCH ST,19103,215-972-1700, ,Elem/Middle,K-8, ,2,Charter,0.013064999138432,0.000013236136894
826,2,826,1255,39.947510000000001,-75.149510000000006,1,0,200.000000000000000,825,826,226518902, , ,St Marys Interparochial School,St. Mary's Interparochial Sch,440 Locust Street,19106,215-923-7522,O,Elem/Middle,K-8, ,3,Archdiocese,0.013064087858674,0.000013234596814
827,0,827,1256,39.904249999999998,-75.164630000000002,0,0,200.000000000000000,826,827,,,,,,,,,,,,,,,0.013059220336380,0.000013226368484
828,1,828,1257,39.958449999999999,-75.237449999999995,0,0,200.000000000000000,827,828,126515001,7245,1100,"SAYRE, WILLIAM L. HIGH SCHOOL",William L. Sayre High School,5800 WALNUT ST,19139,215-400-7800, ,HIGH,9-12,412,1,District,0.013065320255884,0.000013236679753
829,0,829,1258,39.931130000000003,-75.144030000000001,0,0,200.000000000000000,828,829,,,,,,,,,,,,,,,0.013062243180301,0.000013231478418
830,0,830,1259,39.946520000000000,-75.161079999999998,0,0,200.000000000000000,829,830,,,,,,,,,,,,,,,0.013063976199220,0.000013234407961
831,0,831,1262,39.951929999999997,-75.143299999999996,0,0,200.000000000000000,830,831,,,,,,,,,,,,,,,0.013064585295420,0.000013235437437
832,0,832,1264,40.024259999999998,-75.130570000000006,0,0,200.000000000000000,831,832,,,,,,,,,,,,,,,0.013072751390276,0.000013249239139
833,0,833,1265,39.975549999999998,-75.189700000000002,0,0,200.000000000000000,832,833,,,,,,,,,,,,,,,0.013067248472238,0.000013239938907
834,0,834,1267,39.954270000000001,-75.154510000000002,1,0,200.000000000000000,833,834,,,,,,,,,,,,,,,0.013064849358607,0.000013235883934
835,0,835,1268,39.921869999999998,-75.189920000000001,0,1,200.000000000000000,834,835,,,,,,,,,,,,,,,0.013061201144231,0.000013229716726
836,0,836,1269,40.029760000000003,-75.087540000000004,0,0,200.000000000000000,835,836,,,,,,,,,,,,,,,0.013073373480789,0.000013250290154
837,1,837,1270,39.946919999999999,-75.183459999999997,1,0,200.000000000000000,836,837,226515462, , ,Philadelphia School,Phila School,2501-29 LOMBARD ST,19146,(215) 545-5323,O,Elem/Middle,pre K-8, ,3,Private,0.013064020954061,0.000013234483458
838,0,838,1271,40.023940000000003,-75.035420000000002,0,0,200.000000000000000,837,838,,,,,,,,,,,,,,,0.013072714790176,0.000013249177005
839,0,839,1273,39.990890000000000,-75.130899999999997,0,1,200.000000000000000,838,839,,,,,,,,,,,,,,,0.013068980257401,0.000013242865805
840,0,840,1274,39.953940000000003,-75.159440000000004,1,0,200.000000000000000,839,840,,,,,,,,,,,,,,,0.013064812268988,0.000013235821270
841,0,841,1277,39.969760000000001,-75.141520000000000,0,0,200.000000000000000,840,841,,,,,,,,,,,,,,,0.013066595758974,0.000013238836014
842,1,842,1280,39.991720000000001,-75.185620000000000,0,0,200.000000000000000,841,842,126515001,7255,4140,STRAWBERRY MANSION HIGH SCHOOL,Strawberry Mansion High School,3133 RIDGE AVE,19121,215-400-7500, ,HIGH,10-12,169,1,District,0.013069073596784,0.000013243023396
843,0,843,1283,39.948610000000002,-75.177840000000003,0,0,200.000000000000000,842,843,,,,,,,,,,,,,,,0.013064211480174,0.000013234805567
844,1,844,1284,39.964799999999997,-75.176980000000000,0,0,200.000000000000000,843,844,226517652, , ,St Francis Xavier School,St Francis Xavier Sch,641-51 N 24TH ST,19130,(215) 763-6564,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.013066036501225,0.000013237890564
845,0,845,1285,39.946120000000001,-75.157910000000001,0,0,200.000000000000000,844,845,,,,,,,,,,,,,,,0.013063930928296,0.000013234331457
846,0,846,1286,39.951329999999999,-75.155159999999995,1,0,200.000000000000000,845,846,,,,,,,,,,,,,,,0.013064518411093,0.000013235324507
847,0,847,1287,39.995460000000001,-75.129919999999998,0,0,200.000000000000000,846,847,,,,,,,,,,,,,,,0.013069496316002,0.000013243738099
848,0,848,1289,39.945549999999997,-75.165080000000003,1,0,200.000000000000000,847,848,,,,,,,,,,,,,,,0.013063867035361,0.000013234223590
849,0,849,1290,40.026679999999999,-75.037589999999994,0,0,200.000000000000000,848,849,,,,,,,,,,,,,,,0.013073024835222,0.000013249700996
850,0,850,1291,40.029460000000000,-75.087000000000003,0,0,200.000000000000000,849,850,,,,,,,,,,,,,,,0.013073339241828,0.000013250232372
851,0,851,1292,40.026170000000000,-75.097359999999995,0,0,200.000000000000000,850,851,,,,,,,,,,,,,,,0.013072966867702,0.000013249602755
852,0,852,1296,39.956150000000001,-75.149140000000003,0,0,200.000000000000000,851,852,,,,,,,,,,,,,,,0.013065061289329,0.000013236242030
853,0,853,1297,39.908189999999998,-75.223200000000006,0,1,200.000000000000000,852,853,,,,,,,,,,,,,,,0.013059663007379,0.000013227116899
854,0,854,1298,39.954839999999997,-75.183279999999996,1,1,200.000000000000000,853,854,,,,,,,,,,,,,,,0.013064913951980,0.000013235993284
855,0,855,1299,39.973840000000003,-75.206429999999997,0,0,200.000000000000000,854,855,,,,,,,,,,,,,,,0.013067055345893,0.000013239612296
856,0,856,1300,39.956499999999998,-75.198059999999998,1,0,200.000000000000000,855,856,,,,,,,,,,,,,,,0.013065100713997,0.000013236308739
857,0,857,1301,39.948470000000000,-75.171030000000002,1,0,200.000000000000000,856,857,,,,,,,,,,,,,,,0.013064195915098,0.000013234779246
858,1,858,1302,39.960209999999996,-75.239109999999997,0,0,200.000000000000000,857,858,226510039, , ,63rd St Multicultural Academy of Academic Excellence,63rd St Multicultural Academy of Academic Excellence,5828 Market St,19131,(215) 240-6721, ,Elem/Mid/High,Pre K-12, ,3,Private,0.013065518791076,0.000013237015387
859,0,859,1303,39.945929999999997,-75.156329999999997,0,0,200.000000000000000,858,859,,,,,,,,,,,,,,,0.013063909732200,0.000013234295468
860,1,860,1304,39.943860000000001,-75.167190000000005,1,0,200.000000000000000,859,860,126513510,7683,3341,INDEPENDENCE CHARTER SCHOOL,Independence Charter School,1600 LOMBARD ST,19146,215-238-8000, ,Elem/Middle,K-8, ,2,Charter,0.013063676639727,0.000013233901702
861,1,861,1305,40.026730000000001,-75.117080000000001,0,0,200.000000000000000,860,861,226510081, , ,Olney Christian School,Olney Christian Sch,425 E. Roosevelt Blvd,19120,(215)324-1186,O,Elementary School,K-8, ,3,Private,0.013073030544488,0.000013249710691
862,0,862,1307,39.958329999999997,-75.171120000000002,0,0,200.000000000000000,861,862,,,,,,,,,,,,,,,0.013065306886070,0.000013236657158
863,0,863,1308,39.952590000000001,-75.165229999999994,1,0,200.000000000000000,862,863,,,,,,,,,,,,,,,0.013064660221489,0.000013235564301
864,0,864,1309,39.947360000000003,-75.233630000000005,0,0,200.000000000000000,863,864,,,,,,,,,,,,,,,0.013064070866499,0.000013234567939
865,0,865,1311,39.958579999999998,-75.171279999999996,0,0,200.000000000000000,864,865,,,,,,,,,,,,,,,0.013065335021213,0.000013236704829
866,1,866,1312,39.950870000000002,-75.163929999999993,1,0,200.000000000000000,865,866,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,1420 CHESTNUT ST,19102,267-514-1823, ,High School,9-12, ,2,Charter,0.013064466158616,0.000013235236394
867,0,867,1313,39.975409999999997,-75.188519999999997,0,1,200.000000000000000,866,867,,,,,,,,,,,,,,,0.013067232622232,0.000013239911953
868,1,868,1315,39.949559999999998,-75.209260000000000,0,0,200.000000000000000,867,868,226511232, , ,Jubilee School,Jubilee School,4211 CHESTER AVE,19104,(215) 387-7592,O,Elementary School,pre K-6, ,3,Private,0.013064318612734,0.000013234986725
869,1,869,1318,39.992089999999997,-75.140199999999993,0,0,200.000000000000000,868,869,126515001,7175,5170,"DEBURGOS, J. ELEMENTARY",Julia de Burgos School,401 W LEHIGH AVE,19133,215-400-7080, ,ELEMENTARYMIDDLE,K-8,915,1,District,0.013069115826506,0.000013243095041
870,0,870,1319,39.947780000000002,-75.225399999999993,0,0,200.000000000000000,869,870,,,,,,,,,,,,,,,0.013064118202978,0.000013234648184
871,1,871,1325,39.947920000000003,-75.231089999999995,0,0,200.000000000000000,870,871,126515001,6528,1300,"HARRINGTON, AVERY D. SCHOOL",Avery D. Harrington School,5300 BALTIMORE AVE,19143,215-400-7920, ,ELEMENTARYMIDDLE,K-8,477,1,District,0.013064133815315,0.000013234674521
872,0,872,1326,39.953409999999998,-75.196759999999998,1,0,200.000000000000000,871,872,,,,,,,,,,,,,,,0.013064752316844,0.000013235720027
873,0,873,1327,39.937959999999997,-75.148370000000000,0,0,200.000000000000000,872,873,,,,,,,,,,,,,,,0.013063012239488,0.000013232778708
874,0,874,1333,39.960799999999999,-75.171580000000006,1,0,200.000000000000000,873,874,,,,,,,,,,,,,,,0.013065584995244,0.000013237127128
875,0,875,1334,39.982529999999997,-75.151579999999996,0,1,200.000000000000000,874,875,,,,,,,,,,,,,,,0.013068036336202,0.000013241270542
876,0,876,1335,39.961199999999998,-75.247079999999997,0,0,200.000000000000000,875,876,,,,,,,,,,,,,,,0.013065630454643,0.000013237204105
877,0,877,1336,39.925600000000003,-75.179239999999993,0,0,200.000000000000000,876,877,,,,,,,,,,,,,,,0.013061621293711,0.000013230427458
878,3,878,1337,39.973210000000002,-75.159059999999997,1,0,200.000000000000000,877,878,226515632, , ,Philadelphia Academic School,Phila Academic Sch,1421 W GIRARD AVE,19130,(215) 477-1040,O,High School,12, ,3,Private,0.013066984511596,0.000013239492816
879,0,879,1338,39.907470000000004,-75.151200000000003,0,1,200.000000000000000,878,879,,,,,,,,,,,,,,,0.013059582332777,0.000013226980577
880,0,880,1340,39.943640000000002,-75.196439999999996,0,1,200.000000000000000,879,880,,,,,,,,,,,,,,,0.013063651695149,0.000013233859304
881,2,881,1343,39.955829999999999,-75.174629999999993,1,0,200.000000000000000,880,881,300513960, , ,Greene Towne School Inc,Greene Towne School Inc.,2119-21 ARCH ST,19103,215-563-6368,O,Kindergarten,pre K-K, ,3,Private,0.013065025274031,0.000013236181297
882,1,882,1344,39.952060000000003,-75.173509999999993,1,0,200.000000000000000,881,882,126513270,7586,3318,FREIRE CHARTER SCHOOL,Freire Charter School,2027 CHESTNUT ST,19103,215-557-8555, ,Middle/High,5-12, ,2,Charter,0.013064600297921,0.000013235463002
883,0,883,1346,39.946350000000002,-75.237989999999996,1,0,200.000000000000000,882,883,,,,,,,,,,,,,,,0.013063956928427,0.000013234375487
884,0,884,1349,39.933839999999996,-75.147279999999995,0,0,200.000000000000000,883,884,,,,,,,,,,,,,,,0.013062548797578,0.000013231995188
885,0,885,1350,39.946280000000002,-75.178349999999995,0,0,200.000000000000000,884,885,,,,,,,,,,,,,,,0.013063948835215,0.000013234361517
886,1,886,1351,39.981600000000000,-75.144450000000006,1,0,200.000000000000000,885,886,126515001, ,5620,THE U SCHOOL,The U School,2000 N 7TH ST,19122,215-400-7460, ,HIGH,9-12,255,1,District,0.013067931359895,0.000013241093243
887,0,887,1352,40.024610000000003,-75.130430000000004,0,0,200.000000000000000,886,887,,,,,,,,,,,,,,,0.013072791137891,0.000013249306450
888,1,888,1353,39.972490000000001,-75.167420000000007,0,0,200.000000000000000,887,888,226510063, , ,Education is the Key Learning Center,Education is the Key Lrn Ctr,1901 W Girard Ave,19142,267-312-0538,O,Elem/Middle,Pre K-7, ,3,Private,0.013066903572325,0.000013239356189
889,0,889,1354,39.957509999999999,-75.217330000000004,0,0,200.000000000000000,888,889,,,,,,,,,,,,,,,0.013065214591976,0.000013236501251
890,0,890,1355,39.960290000000001,-75.228690000000000,1,0,200.000000000000000,889,890,,,,,,,,,,,,,,,0.013065527660025,0.000013237030117
891,0,891,1356,39.951070000000001,-75.172089999999997,1,0,200.000000000000000,890,891,,,,,,,,,,,,,,,0.013064488625629,0.000013235274009
892,0,892,1357,39.953899999999997,-75.194630000000004,1,0,200.000000000000000,891,892,,,,,,,,,,,,,,,0.013064807932608,0.000013235813871
893,0,893,1358,39.962560000000003,-75.246799999999993,0,0,200.000000000000000,892,893,,,,,,,,,,,,,,,0.013065783675736,0.000013237463231
894,0,894,1360,39.968840000000000,-75.245469999999997,0,0,200.000000000000000,893,894,,,,,,,,,,,,,,,0.013066491973055,0.000013238660344
895,1,895,1362,39.947780000000002,-75.171180000000007,0,0,200.000000000000000,894,895,226511132, , ,The City School,The City School,910 N 6th St,19103,(215) 731-1930,O,Middle/High,6-12, ,3,Private,0.013064118286957,0.000013234648271
896,0,896,1364,39.911780000000000,-75.172560000000004,0,0,200.000000000000000,895,896,,,,,,,,,,,,,,,0.013060066601879,0.000013227799067
897,0,897,1366,40.036799999999999,-75.064260000000004,1,0,200.000000000000000,896,897,,,,,,,,,,,,,,,0.013074170070634,0.000013251636357
898,0,898,1367,39.973779999999998,-75.245249999999999,0,0,200.000000000000000,897,898,,,,,,,,,,,,,,,0.013067048691059,0.000013239601133
899,2,899,1368,39.952489999999997,-75.176990000000004,1,0,200.000000000000000,898,899,126515001,5186,2470,"GREENFIELD, ALBERT M. SCHOOL",Albert M. Greenfield School,2200 CHESTNUT ST,19103,215-400-7810, ,ELEMENTARYMIDDLE,K-08,665,1,District,0.013064648977847,0.000013235545492
900,0,900,1369,39.949249999999999,-75.173000000000002,0,0,200.000000000000000,899,900,,,,,,,,,,,,,,,0.013064283558295,0.000013234927436
901,0,901,1372,40.031869999999998,-75.053200000000004,1,0,200.000000000000000,900,901,,,,,,,,,,,,,,,0.013073612160214,0.000013250693409
902,0,902,1373,39.938040000000001,-75.176530000000000,0,1,200.000000000000000,901,902,,,,,,,,,,,,,,,0.013063021023228,0.000013232793289
903,0,903,1374,39.971319999999999,-75.121260000000007,0,1,200.000000000000000,902,903,,,,,,,,,,,,,,,0.013066771548215,0.000013239132731
904,0,904,1375,39.931739999999998,-75.149330000000006,0,0,200.000000000000000,903,904,,,,,,,,,,,,,,,0.013062312116280,0.000013231595130
905,0,905,1377,40.005760000000002,-75.099050000000005,0,1,200.000000000000000,904,905,,,,,,,,,,,,,,,0.013070659902755,0.000013245704609
906,0,906,1379,39.963090000000001,-75.174689999999998,1,0,200.000000000000000,905,906,,,,,,,,,,,,,,,0.013065843758702,0.000013237564781
907,1,907,1380,39.959290000000003,-75.219380000000001,0,0,200.000000000000000,906,907,126515001,3860,1020,WEST PHILADELPHIA HIGH SCHOOL,West Philadelphia High School,4901 CHESTNUT ST,19139,215-400-7900, ,HIGH,9-12,448,1,District,0.013065414632379,0.000013236839170
908,0,908,1382,39.915340000000000,-75.159829999999999,0,0,200.000000000000000,907,908,,,,,,,,,,,,,,,0.013060466929778,0.000013228475786
909,0,909,1383,39.908020000000000,-75.173410000000004,1,0,200.000000000000000,908,909,,,,,,,,,,,,,,,0.013059643938681,0.000013227084717
910,0,910,1385,39.914070000000002,-75.150009999999995,1,0,200.000000000000000,909,910,,,,,,,,,,,,,,,0.013060323920396,0.000013228234205
911,0,911,1386,39.955590000000001,-75.157470000000004,1,0,200.000000000000000,910,911,,,,,,,,,,,,,,,0.013064998310456,0.000013236135795
912,0,912,1387,40.037820000000004,-75.037989999999994,0,0,200.000000000000000,911,912,,,,,,,,,,,,,,,0.013074285559812,0.000013251831473
913,1,913,1388,39.991750000000003,-75.112769999999998,0,0,200.000000000000000,912,913,126515001,3842,5060,"MASTBAUM, JULES E. HIGH SCHOOL",Jules E. Mastbaum Area Vocational Technical High School,3116 FRANKFORD AVE,19134,215-400-7220, ,HIGH,9-12,766,1,District,0.013069077512665,0.000013243030345
914,0,914,1389,39.960009999999997,-75.165300000000002,1,0,200.000000000000000,913,914,,,,,,,,,,,,,,,0.013065496224831,0.000013236977366
915,1,915,1390,39.958460000000002,-75.168859999999995,1,0,200.000000000000000,914,915,226512852, , ,John W Hallahan Girls School,John W Hallahan Girls Sch,319 N 19TH ST,19103,(215) 563-8930,O,High School,9-12, ,3,Archdiocese,0.013065321757195,0.000013236682322
916,0,916,1391,39.927309999999999,-75.192560000000000,0,0,200.000000000000000,915,916,,,,,,,,,,,,,,,0.013061813262250,0.000013230751706
